ID,date,pressure,flow_rate,suction_pressure,discharge_pressure,rpm,vibration_rms,vibration_peak,structural_vibration,motor_current,power_draw_kw,bearing_temperature,motor_temperature,pump_casing_temperature,oil_temperature,fluid_temperature,ambient_temperature,oil_pressure,oil_level,seal_pressure,leakage_rate,runtime_hours_since_last_maintenance,days_since_last_maintenance,start_stop_count,acoustic_signal_level,time_until_next_maintenance
P1,2025-05-08,0.00012089835934373749,1.0159016393442624,1.4107894736842106,1.1804430379746835,1.0289693593314764,0.7166666666666667,0.6062745098039216,0.7264285714285714,0.14257563283990432,47929.69656613198,0.6752529898804048,0.8637833468067907,0.8072441742654508,0.8268561484918793,0.9025,30.52,1.336111111111111,1.1385897435897436,0.7901960784313726,0.06666666666666667,0.397875,0.3125,0.03,0.518225806451613,35
P1,2025-05-09,0.0001206782713085234,1.020950819672131,1.4197368421052632,1.1814556962025315,1.0311977715877438,0.7625000000000001,0.6227450980392157,0.7421428571428571,0.14363370803723197,49233.918158513705,0.7129024994370637,0.8651061297361635,0.8458302400395944,0.8280146851171986,0.9241666666666667,29.59,1.3111111111111111,1.136923076923077,0.8117647058823529,0.06611111111111112,0.4109583333333333,0.325,0.03,0.5161290322580645,34
P1,2025-05-10,0.00012024809923969588,1.0230163934426229,1.4102631578947369,1.1736075949367089,1.0278551532033426,0.7266666666666667,0.591764705882353,0.7542857142857143,0.1438982268365639,48919.826311127785,0.6957547169811321,0.8626033057851239,0.8171875,0.838622754491018,0.9221666666666667,31.6,1.3333333333333333,1.1364102564102565,0.8019607843137255,0.06444444444444444,0.4273166666666666,0.3375,0.03,0.5314516129032258,33
P1,2025-05-11,0.00012105842336934775,1.014983606557377,1.4360526315789475,1.1830379746835442,1.0345403899721448,0.74125,0.6094117647058824,0.8407142857142857,0.14469178323455964,48340.07481144215,0.6827880512091038,0.8625985886259858,0.8271346254583551,0.8342374924653405,0.9293333333333333,31.82,1.338888888888889,1.1348717948717948,0.8,0.075,0.44317499999999993,0.35,0.03,0.5179032258064517,32
P1,2025-05-12,0.00011924769907963186,1.0094098360655739,1.41,1.1710126582278482,1.033426183844011,0.7604166666666666,0.6166666666666667,0.7735714285714286,0.14627889603055116,49000.348337199255,0.7175771971496437,0.8810810810810811,0.8170603674540683,0.8160120845921449,0.9231666666666667,31.9,1.3277777777777777,1.133974358974359,0.8098039215686275,0.07722222222222222,0.461275,0.3625,0.032,0.52,31
P1,2025-05-13,0.00012210884353741497,1.0073114754098362,1.4128947368421052,1.1944303797468354,1.033426183844011,0.8662500000000001,0.6698039215686274,0.7807142857142857,0.14777783589343205,48579.35316913466,0.7343641818601431,0.8793837421447395,0.8415967454869058,0.8263909117390038,0.9281666666666666,30.67,1.336111111111111,1.1244871794871794,0.831372549019608,0.08666666666666667,0.47556666666666664,0.375,0.032,0.5148387096774194,30
P1,2025-05-14,0.00012061824729891956,1.0034098360655739,1.3926315789473684,1.1793037974683545,1.033426183844011,0.7279166666666668,0.6398039215686274,0.817857142857143,0.14601437723121924,48668.596509238174,0.7017052090633028,0.8920303216553985,0.8497809842824015,0.8500443655723158,0.9216666666666666,31.19,1.2944444444444445,1.1233333333333333,0.8098039215686275,0.07166666666666667,0.4914166666666667,0.3875,0.032,0.5238709677419354,29
P1,2025-05-15,0.00011980792316926771,1.0153770491803278,1.4321052631578948,1.1798734177215189,1.0289693593314764,0.8008333333333333,0.6643137254901961,0.8628571428571429,0.14671976069610437,50431.37498733596,0.7117593017914562,0.8982640290674201,0.8267577137076378,0.8624782860451651,0.9286666666666666,30.46,1.3138888888888889,1.1143589743589744,0.8098039215686275,0.07111111111111111,0.5069,0.4,0.032,0.5224193548387097,28
P1,2025-05-16,0.00012117847138855541,1.0112131147540984,1.4413157894736843,1.1826582278481013,1.0278551532033426,0.8283333333333334,0.6705882352941177,0.9007142857142857,0.14539716669944477,49913.801890608134,0.7031431897555296,0.8937691521961184,0.8128369704749678,0.8488954344624446,0.92,31.05,1.3111111111111111,1.1161538461538463,0.8058823529411766,0.08166666666666667,0.5191250000000001,0.4125,0.032,0.5243548387096774,27
P1,2025-05-17,0.00012154861944777912,1.0162950819672132,1.4155263157894737,1.1906962025316454,1.033983286908078,0.8333333333333334,0.6933333333333334,0.8978571428571428,0.14848321935831718,48851.81514824172,0.7387937103966205,0.877597202221765,0.842009842009842,0.8366557572151145,0.9298333333333333,31.39,1.3055555555555556,1.1183333333333334,0.8019607843137255,0.0788888888888889,0.533325,0.425,0.032,0.5212903225806451,26
P1,2025-05-18,0.00012041816726690677,1.0124590163934426,1.4184210526315788,1.1936075949367089,1.0306406685236769,0.8624999999999999,0.6968627450980392,0.9064285714285715,0.146807933629215,50161.22175936109,0.7412982126058326,0.8647980214344599,0.847871235721703,0.8562052505966588,0.9333333333333333,31.48,1.2777777777777777,1.1015384615384616,0.8117647058823529,0.08666666666666667,0.5495333333333334,0.4375,0.032,0.5441935483870968,25
P1,2025-05-19,0.00012115846338535414,1.0256065573770492,1.408421052631579,1.1826582278481013,1.022841225626741,0.8520833333333333,0.6519607843137256,0.8914285714285715,0.14777783589343205,49523.40693865546,0.6927930114049988,0.894090235119678,0.8441279226014513,0.8519093449239366,0.9423333333333334,32.79,1.3083333333333333,1.1128205128205129,0.7941176470588236,0.08111111111111112,0.5677666666666668,0.45,0.032,0.5408064516129032,24
P1,2025-05-20,0.00012287915166066425,0.9998360655737705,1.4023684210526315,1.1888607594936709,1.026740947075209,0.8820833333333333,0.6998039215686275,0.8992857142857142,0.14530899376633413,48292.87102614703,0.7162454873646209,0.8906414300736066,0.8647137150466045,0.8589861751152073,0.9236666666666667,32.45,1.3027777777777778,1.0993589743589745,0.8058823529411766,0.08333333333333333,0.5866833333333333,0.4625,0.034,0.5356451612903226,23
P1,2025-05-21,0.00012061824729891956,1.0047213114754099,1.4039473684210526,1.1776582278481011,1.0345403899721448,0.9145833333333333,0.7315686274509804,0.9500000000000001,0.1483950464252065,50273.14663496849,0.7194805194805194,0.9036194415718718,0.8612777053455022,0.8569715142428784,0.9368333333333333,31.65,1.2944444444444445,1.1074358974358973,0.8078431372549021,0.08,0.6015416666666666,0.475,0.034,0.5353225806451613,22
P1,2025-05-22,0.00012162865146058423,1.0082295081967212,1.4113157894736843,1.1782278481012658,1.0278551532033426,0.8820833333333333,0.7321568627450981,0.9171428571428573,0.14795418175965333,49454.54140807326,0.7462721342031687,0.9092395748160262,0.866135662898253,0.8422759433962264,0.9408333333333334,31.08,1.2888888888888888,1.0974358974358973,0.8176470588235295,0.08444444444444445,0.6163416666666667,0.4875,0.034,0.5414516129032259,21
P1,2025-05-23,0.00012257903161264506,1.0057704918032786,1.4310526315789474,1.1985443037974683,1.0233983286908077,0.9095833333333333,0.7280392156862746,1.000714285714286,0.14777783589343205,49520.63120937244,0.7236440478985676,0.8970981683473966,0.8789841927960611,0.8431080678773443,0.9454999999999999,31.41,1.2944444444444445,1.0984615384615386,0.8294117647058825,0.08166666666666667,0.628725,0.5,0.034,0.5501612903225807,20
P1,2025-05-24,0.00011953781512605042,1.0142295081967212,1.4139473684210526,1.1859493670886077,1.0295264623955431,0.9295833333333333,0.7258823529411765,0.9864285714285715,0.14954129455564485,51992.387743951134,0.7339251439539347,0.9161073825503355,0.8694267515923566,0.8586291309669524,0.9421666666666667,32.32,1.2694444444444446,1.0970512820512819,0.8333333333333334,0.09277777777777778,0.6457,0.5125,0.034,0.5554838709677419,19
P1,2025-05-25,0.0001226390556222489,1.0067213114754099,1.4257894736842105,1.1890506329113923,1.03008356545961,0.9862500000000001,0.7568627450980392,0.9650000000000001,0.14795418175965333,50935.20414627995,0.7407407407407407,0.9196811771919067,0.8656563061905984,0.8496905393457117,0.9495,31.07,1.2666666666666666,1.0875641025641025,0.8196078431372549,0.10222222222222223,0.659575,0.525,0.034,0.557258064516129,18
P1,2025-05-26,0.00012367947178871548,1.002,1.3939473684210526,1.2037974683544304,1.0328690807799443,0.9591666666666667,0.8,1.0050000000000001,0.1497176404218661,49645.390873671444,0.7529131985731273,0.8990634755463061,0.8675427069645202,0.8335854765506808,0.9473333333333334,31.95,1.2583333333333333,1.0762820512820512,0.8392156862745099,0.08333333333333333,0.6731333333333334,0.5375,0.034,0.5612903225806452,17
P1,2025-05-27,0.00012396958783513406,1.001934426229508,1.3921052631578947,1.2008227848101265,1.03008356545961,0.9479166666666666,0.7860784313725492,1.0414285714285714,0.14936494868942357,49463.67161204286,0.7602325018164203,0.9211249735673503,0.8584070796460177,0.9173118612573552,0.9318333333333333,32.71,1.2305555555555554,1.0744871794871795,0.823529411764706,0.09388888888888888,0.6884166666666667,0.55,0.034,0.5482258064516129,16
P1,2025-05-28,0.0001232092837134854,1.0093442622950821,1.3778947368421053,1.1867721518987342,1.0284122562674094,0.9787500000000001,0.7862745098039216,1.060714285714286,0.14927677575631293,50831.56397085493,0.7455708661417322,0.9271012006861062,0.88264192139738,0.854614412136536,0.9408333333333334,33.36,1.25,1.078974358974359,0.8254901960784314,0.10222222222222223,0.701875,0.5625,0.034,0.5606451612903226,15
P1,2025-05-29,0.00012195878351340536,1.0003934426229508,1.415,1.1898734177215189,1.03008356545961,0.9754166666666668,0.7800000000000001,1.0942857142857143,0.1497176404218661,50328.33074538287,0.7770715630885123,0.8882013201320131,0.8913721413721412,0.8715651135005974,0.9326666666666666,31.52,1.2583333333333333,1.0744871794871795,0.803921568627451,0.09277777777777778,0.7216916666666666,0.575,0.034,0.5637096774193548,14
P1,2025-05-30,0.00012191876750700281,1.0034098360655739,1.421315789473684,1.196012658227848,1.0261838440111422,0.98,0.7909803921568628,1.092857142857143,0.15201013668274274,51321.3436143283,0.7486194477791117,0.9225603357817419,0.8693227091633465,0.8995405819295559,0.9428333333333333,32.35,1.2444444444444445,1.0682051282051281,0.8215686274509805,0.085,0.73625,0.5875,0.036,0.5551612903225807,13
P1,2025-05-31,0.00012275910364145656,1.0128524590163934,1.401578947368421,1.20126582278481,1.0306406685236769,0.9791666666666667,0.8131372549019609,1.0221428571428572,0.1497176404218661,51195.29672850102,0.7791527843883864,0.8965014577259476,0.8819042609153078,0.8615990308903696,0.9566666666666667,31.98,1.2722222222222221,1.066025641025641,0.8274509803921569,0.09388888888888888,0.7502833333333334,0.6,0.036,0.5562903225806451,12
P1,2025-06-01,0.00012202881152460985,1.0073770491803278,1.3957894736842105,1.1968987341772153,1.037325905292479,1.0670833333333334,0.8588235294117648,1.1307142857142858,0.1516574449503002,51032.370821704164,0.7618581907090466,0.9010660980810234,0.894579945799458,0.8824451410658307,0.9623333333333334,33.1,1.2472222222222222,1.050128205128205,0.8450980392156863,0.11000000000000001,0.7656333333333333,0.6125,0.036,0.577258064516129,11
P1,2025-06-02,0.00012209883953581433,0.9995409836065574,1.3710526315789473,1.1865822784810125,1.0278551532033426,0.9879166666666667,0.8207843137254902,1.0892857142857142,0.15112840735163635,50795.66566232973,0.7696883178681893,0.9217155944201539,0.8630028924533265,0.8792007266121707,0.9373333333333334,31.97,1.225,1.0585897435897436,0.8294117647058825,0.08888888888888889,0.7802833333333333,0.625,0.036,0.5609677419354839,10
P1,2025-06-03,0.00012257903161264506,0.9940327868852459,1.3923684210526315,1.1968987341772153,1.0328690807799443,1.02375,0.8449019607843138,1.0714285714285714,0.1505993697529725,49942.81396897851,0.74749498997996,0.9309668989547037,0.8953229398663696,0.8774256144890039,0.952,34.08,1.2333333333333334,1.0602564102564103,0.8333333333333334,0.09999999999999999,0.798975,0.6375,0.036,0.5570967741935484,9
P1,2025-06-04,0.0001220188075230092,0.9871147540983606,1.4028947368421054,1.1962025316455696,1.026740947075209,1.1075,0.850392156862745,1.1042857142857143,0.15350907654562362,51070.07252520691,0.7970370370370371,0.9193548387096774,0.8939726027397259,0.8857142857142857,0.9563333333333334,33.5,1.2111111111111112,1.0446153846153847,0.815686274509804,0.09388888888888888,0.8183833333333332,0.65,0.036,0.5614516129032259,8
P1,2025-06-05,0.00012490996398559424,1.0005245901639346,1.3594736842105262,1.1975316455696203,1.0328690807799443,1.0983333333333334,0.8813725490196079,1.1942857142857144,0.1528036930807385,50318.76789770366,0.7696258253851798,0.9351674130944763,0.9094605584169151,0.8893069927877078,0.9525,33.11,1.2555555555555553,1.0393589743589742,0.8352941176470589,0.085,0.834425,0.6625,0.036,0.5780645161290323,7
P1,2025-06-06,0.00012394957983193278,1.0039344262295082,1.3497368421052631,1.2030379746835445,1.0289693593314764,1.08125,0.8707843137254903,1.145714285714286,0.15201013668274274,50943.895730680735,0.7699975080986792,0.9109039670496424,0.8837531137558815,0.8702216511403791,0.9676666666666667,33.87,1.2472222222222222,1.0392307692307692,0.815686274509804,0.095,0.847875,0.675,0.036,0.5732258064516129,6
P1,2025-06-07,0.0001226890756302521,1.0025901639344263,1.3731578947368421,1.1848101265822784,1.0250696378830084,1.1133333333333335,0.9001960784313726,1.2114285714285715,0.15394994121117683,51587.342141594425,0.8033399800598205,0.9290980052038162,0.890642303433001,0.8991002570694087,0.9716666666666666,33.88,1.25,1.0364102564102564,0.8470588235294119,0.10222222222222223,0.8654999999999999,0.6875,0.036,0.58,5
P1,2025-06-08,0.00012250900360144057,1.0024918032786885,1.3607894736842105,1.2,1.0284122562674094,1.1120833333333333,0.9245098039215687,1.1942857142857144,0.15509618934161512,52225.771646168934,0.7953406813627254,0.9422909407665504,0.8911469933184856,0.9045924967658473,0.9681666666666667,34.08,1.2111111111111112,1.037948717948718,0.8490196078431373,0.09888888888888889,0.8811916666666667,0.7,0.036,0.5775806451612904,4
P1,2025-06-09,0.0001242296918767507,0.9948852459016393,1.3460526315789474,1.1991772151898734,1.0345403899721448,1.0679166666666668,0.9105882352941177,1.2321428571428572,0.1536854224118449,51358.53352893193,0.841861598440546,0.9392006802721089,0.8960583153347733,0.8957553058676653,0.9734999999999999,32.96,1.2055555555555555,1.0244871794871795,0.8294117647058825,0.11000000000000001,0.8980583333333334,0.7125,0.036,0.5706451612903226,3
P1,2025-06-10,0.00012379951980792317,0.996688524590164,1.351578947368421,1.198481012658228,1.0317548746518106,1.0850000000000002,0.9319607843137255,1.2614285714285716,0.15500801640850448,51692.46058329275,0.8140516385302882,0.9455488331892827,0.8814773980154356,0.9028132992327366,0.975,33.72,1.2277777777777776,1.0279487179487181,0.8274509803921569,0.12055555555555557,0.9176500000000001,0.725,0.036,0.604516129032258,2
P1,2025-06-11,0.00012378951580632253,0.9944918032786885,1.3313157894736842,1.1951898734177215,1.0389972144846797,1.1691666666666667,0.945686274509804,1.247857142857143,0.15536070814094705,51582.69767188758,0.8051010587102985,0.9453322119428093,0.9233226837060704,0.8753071253071253,0.9596666666666667,32.44,1.2083333333333333,1.0138461538461538,0.831372549019608,0.10722222222222223,0.9312333333333334,0.7375,0.038,0.6009677419354839,1
P1,2025-06-12,0.0001200080032012805,1.026655737704918,1.3697368421052631,1.1668354430379748,1.0295264623955431,0.43291666666666667,0.34725490196078435,0.42,0.13605083578971697,44774.02209915699,0.5612903225806452,0.7557235421166306,0.6705234159779614,0.7277955271565494,0.8903333333333333,33.7,1.4333333333333333,1.1857692307692307,0.7431372549019608,0.04833333333333333,0.024841666666666665,0.0125,0.036,0.4729032258064516,66
P1,2025-06-13,0.00011967787114845939,1.0307868852459017,1.355,1.1638607594936707,1.03008356545961,0.41041666666666665,0.3525490196078432,0.40285714285714286,0.13543362525794247,45609.306855170216,0.5469849246231155,0.7585152838427947,0.7058659217877095,0.7155844155844157,0.8913333333333333,34.2,1.4305555555555556,1.182179487179487,0.7764705882352941,0.04277777777777778,0.043500000000000004,0.025,0.036,0.46338709677419354,65
P1,2025-06-14,0.00011892757102841136,1.0355737704918033,1.358157894736842,1.1563924050632912,1.0284122562674094,0.42833333333333334,0.35901960784313725,0.30714285714285716,0.13887236964925742,46580.01985935176,0.5450850901701804,0.7903901256336785,0.6873056262369238,0.7428383272966742,0.9026666666666666,34.63,1.4166666666666665,1.1715384615384614,0.7784313725490197,0.034444444444444444,0.060333333333333336,0.0375,0.036,0.46338709677419354,64
P1,2025-06-15,0.00011968787515006003,1.0226557377049181,1.3621052631578947,1.1652531645569622,1.0278551532033426,0.5245833333333333,0.3696078431372549,0.42,0.13790246738504042,45114.02541984642,0.5314528207688467,0.7681285280069473,0.7232390460343873,0.7475853187379266,0.906,33.94,1.4388888888888889,1.1656410256410257,0.7686274509803922,0.04777777777777778,0.07294166666666667,0.05,0.038,0.46822580645161294,63
P1,2025-06-16,0.00011936774709883952,1.0191803278688525,1.3455263157894737,1.1660759493670887,1.0328690807799443,0.5191666666666667,0.37960784313725493,0.4571428571428572,0.13754977565259785,44357.35460029567,0.56994160954557,0.7422339722405815,0.6798530658378074,0.7298453438631128,0.9016666666666667,34.61,1.4361111111111111,1.1658974358974359,0.7745098039215688,0.030555555555555555,0.08479166666666667,0.0625,0.038,0.4570967741935484,62
P1,2025-06-17,0.00011906762705082033,1.0232459016393443,1.3518421052631577,1.1631645569620253,1.0328690807799443,0.48375,0.42215686274509806,0.4521428571428572,0.1411648659101341,46170.09832831688,0.5802683896620279,0.7815743944636679,0.7417218543046358,0.7532010243277849,0.8843333333333334,33.76,1.4083333333333334,1.1583333333333332,0.7588235294117648,0.04666666666666667,0.10238333333333333,0.075,0.038,0.46306451612903227,61
P1,2025-06-18,0.00012091836734693878,1.0187213114754097,1.3278947368421052,1.1777848101265822,1.0289693593314764,0.5120833333333334,0.4084313725490197,0.5192857142857144,0.14284015163923622,45911.79121158745,0.5822532402791626,0.7727666955767561,0.6777408637873754,0.7789203084832904,0.9033333333333334,33.88,1.425,1.1634615384615385,0.7666666666666667,0.045,0.12081666666666666,0.0875,0.038,0.4759677419354839,60
P1,2025-06-19,0.0001199779911964786,1.0292786885245901,1.338421052631579,1.171772151898734,1.0306406685236769,0.5495833333333333,0.41215686274509805,0.435,0.1394895801810319,46089.91196022073,0.564824120603015,0.7825327510917032,0.7,0.7512987012987014,0.9063333333333333,34.2,1.4083333333333334,1.1655128205128205,0.7843137254901962,0.04111111111111111,0.13918333333333335,0.1,0.038,0.46951612903225803,59
P1,2025-06-20,0.00012029811924769908,1.0208196721311475,1.3428947368421054,1.1601898734177216,1.0306406685236769,0.4804166666666667,0.4435294117647059,0.4778571428571429,0.13984227191347448,46570.60637671953,0.581254724111867,0.7741300065659883,0.6971140375455309,0.7383512544802867,0.9028333333333334,34.31,1.4222222222222223,1.1443589743589744,0.7901960784313726,0.04833333333333333,0.15785833333333335,0.1125,0.038,0.477741935483871,58
P1,2025-06-21,0.00011958783513405363,1.013344262295082,1.3492105263157896,1.1620886075949368,1.033426183844011,0.5179166666666667,0.4521568627450981,0.47428571428571437,0.1403713095121383,46765.40901129784,0.5966261473579758,0.8002591232995033,0.7168824015422749,0.7706802938358353,0.8893333333333333,33.69,1.3972222222222224,1.1488461538461539,0.8,0.04277777777777778,0.1768583333333333,0.125,0.038,0.47080645161290324,57
P1,2025-06-22,0.00011982793117246898,1.0258032786885245,1.3057894736842104,1.1721518987341772,1.0278551532033426,0.5358333333333334,0.4521568627450981,0.5750000000000001,0.1403713095121383,46849.62038719509,0.5729936305732485,0.7787845303867402,0.7211347517730496,0.737190082644628,0.8985,34.75,1.4222222222222223,1.149102564102564,0.8,0.05611111111111111,0.18920833333333334,0.1375,0.038,0.48758064516129035,56
P1,2025-06-23,0.00011909763905562225,1.0244590163934426,1.3244736842105262,1.169113924050633,1.0311977715877438,0.55625,0.43078431372549025,0.5535714285714286,0.13860785084992552,47141.42903632467,0.5804742684157416,0.7859333917616127,0.7149270482603817,0.7689295039164491,0.9075000000000001,34.36,1.3666666666666667,1.1519230769230768,0.7686274509803922,0.043888888888888894,0.20540833333333333,0.15,0.038,0.4782258064516129,55
P1,2025-06-24,0.00011941776710684274,1.015344262295082,1.3407894736842105,1.1610126582278482,1.03008356545961,0.5675000000000001,0.4686274509803922,0.5364285714285715,0.13984227191347448,46465.68176776206,0.5749068322981367,0.7701621621621623,0.7017931034482758,0.77504,0.9086666666666667,33.75,1.3777777777777778,1.1465384615384617,0.7901960784313726,0.051111111111111114,0.2244,0.1625,0.038,0.48112903225806447,54
P1,2025-06-25,0.00011949779911964787,1.0157377049180327,1.3434210526315788,1.1570886075949367,1.022841225626741,0.5675000000000001,0.483921568627451,0.5914285714285714,0.142399286973683,47042.22097980551,0.5961729622266402,0.7441608996539792,0.685430463576159,0.7925736235595392,0.9053333333333333,33.76,1.3722222222222222,1.1385897435897436,0.7764705882352941,0.05500000000000001,0.24103333333333335,0.175,0.038,0.4851612903225806,53
P1,2025-06-26,0.00011973789515806322,1.0225901639344261,1.3386842105263157,1.1727848101265823,1.0311977715877438,0.5920833333333334,0.5013725490196078,0.6085714285714285,0.14134121177635534,47593.757645603495,0.6260912945871788,0.7945324365372098,0.7248545303408147,0.7918944998391766,0.9018333333333334,33.91,1.375,1.1365384615384617,0.7862745098039216,0.051111111111111114,0.25998333333333334,0.1875,0.038,0.48935483870967744,52
P1,2025-06-27,0.00012013805522208884,1.020688524590164,1.3226315789473684,1.1705696202531646,1.0245125348189414,0.6133333333333334,0.5335294117647059,0.5807142857142857,0.1427519787061256,47608.966248778335,0.5969450603596945,0.7941618373041425,0.7324405575293796,0.8040519151630263,0.9211666666666667,33.41,1.3833333333333335,1.143974358974359,0.803921568627451,0.06111111111111111,0.27823333333333333,0.2,0.038,0.4774193548387097,51
P1,2025-06-28,0.00012014805922368947,1.0194754098360657,1.323157894736842,1.1786075949367087,1.0311977715877438,0.58875,0.45,0.6235714285714286,0.1418702493750192,47286.80793163119,0.588489941431118,0.779544952507179,0.7218599376240431,0.7703997357119259,0.916,34.73,1.375,1.1396153846153847,0.7941176470588236,0.05555555555555556,0.29481666666666667,0.2125,0.038,0.49032258064516127,50
P1,2025-06-29,0.00012011804721888755,1.014360655737705,1.3036842105263158,1.169240506329114,1.0328690807799443,0.6433333333333334,0.5305882352941177,0.6542857142857144,0.1409885200439128,47191.50688596679,0.5940350012324378,0.821558943525875,0.7547169811320755,0.8051948051948052,0.9373333333333334,33.43,1.375,1.1356410256410256,0.7843137254901962,0.045555555555555564,0.31353333333333333,0.225,0.038,0.4914516129032258,49
P1,2025-06-30,0.00011955782312925171,1.0165245901639346,1.3110526315789475,1.1671518987341771,1.0356545961002785,0.6154166666666667,0.5098039215686275,0.6242857142857143,0.1421347681743511,47644.854692084045,0.6140567200986436,0.7901181525241676,0.7417236662106703,0.7714738510301109,0.928,33.45,1.3527777777777779,1.1403846153846153,0.7980392156862747,0.06333333333333334,0.3258166666666667,0.2375,0.038,0.5029032258064516,48
P1,2025-07-01,0.00012075830332132853,1.0257704918032788,1.3086842105263157,1.1714556962025318,1.0295264623955431,0.5920833333333334,0.5145098039215686,0.6614285714285715,0.14486812910078092,47927.63356901003,0.6086956521739131,0.7672249311002756,0.7538337368845844,0.7755672987255208,0.9098333333333334,32.83,1.336111111111111,1.1285897435897436,0.7803921568627451,0.06388888888888888,0.3388583333333333,0.25,0.038,0.49048387096774193,47
P1,2025-07-02,0.00012113845538215286,1.0134754098360657,1.3110526315789475,1.1767721518987342,1.0278551532033426,0.6583333333333334,0.5511764705882353,0.675,0.14231111404057237,46624.17791320923,0.6515077821011673,0.7882003395585737,0.7292564655172414,0.7957658779576587,0.9153333333333333,32.88,1.3555555555555554,1.1199999999999999,0.7941176470588236,0.060000000000000005,0.35765833333333336,0.2625,0.038,0.5053225806451612,46
P1,2025-07-03,0.00012054821928771509,1.0237704918032786,1.3123684210526314,1.1706329113924052,1.0256267409470752,0.6633333333333334,0.5572549019607844,0.6842857142857143,0.14266380577301496,47524.78216722127,0.6054609218436874,0.8340592334494773,0.7335746102449888,0.7910737386804657,0.9365,34.08,1.363888888888889,1.1164102564102565,0.7941176470588236,0.06833333333333334,0.3749416666666667,0.275,0.038,0.502741935483871,45
P1,2025-07-04,0.00012271908763505403,1.0269180327868852,1.3097368421052633,1.18,1.0295264623955431,0.6858333333333333,0.5533333333333333,0.6235714285714286,0.14425091856900646,46892.11044437911,0.6057934508816122,0.7984682713347923,0.7462184873949579,0.7641693811074918,0.9226666666666666,34.3,1.3583333333333332,1.1235897435897435,0.7941176470588236,0.08111111111111112,0.389025,0.2875,0.038,0.4959677419354839,44
P1,2025-07-05,0.00012214885954381753,1.0231147540983607,1.3092105263157894,1.1741139240506329,1.0356545961002785,0.6491666666666667,0.5468627450980392,0.6764285714285715,0.14266380577301496,47904.966670170375,0.6367168528411851,0.8429419245442985,0.7339967724583109,0.8095090118085767,0.926,32.82,1.338888888888889,1.119871794871795,0.8176470588235295,0.059444444444444446,0.40424166666666667,0.3,0.038,0.5004838709677419,43
P1,2025-07-06,0.00012022809123649461,1.015344262295082,1.3123684210526314,1.1751265822784809,1.0328690807799443,0.6837500000000001,0.5558823529411765,0.6992857142857143,0.14381005390345322,48040.26944153473,0.6088249876053545,0.8232628398791542,0.7600440286186021,0.7935545628589662,0.9178333333333334,33.66,1.3416666666666666,1.1121794871794872,0.796078431372549,0.06388888888888888,0.4215416666666667,0.3125,0.038,0.5019354838709678,42
P1,2025-07-07,0.00012046818727490996,1.0134754098360657,1.325263157894737,1.1658227848101266,1.0256267409470752,0.7366666666666667,0.5705882352941177,0.7664285714285715,0.1416939035087979,48245.35227914627,0.6473247927656368,0.8146692861820565,0.7771572186540073,0.8010386238234338,0.9269999999999999,34.19,1.3527777777777779,1.105897435897436,0.8117647058823529,0.060000000000000005,0.43574999999999997,0.325,0.04,0.5151612903225806,41
P1,2025-07-08,0.0001223689475790316,1.0215737704918033,1.266315789473684,1.1796835443037974,1.0311977715877438,0.7283333333333334,0.6123529411764707,0.765,0.1449563020338916,48132.876048175494,0.6389028686462003,0.8207258417140358,0.7658086177951875,0.8061158100195185,0.9226666666666666,34.26,1.338888888888889,1.1146153846153846,0.7980392156862747,0.07388888888888889,0.450125,0.3375,0.04,0.5119354838709678,40
P1,2025-07-09,0.00012174869947979192,1.018,1.3144736842105265,1.1803797468354431,1.0306406685236769,0.7429166666666667,0.5798039215686275,0.7285714285714286,0.1438982268365639,47886.59605327196,0.6335840815336083,0.838169879262868,0.764848159097017,0.8401117665321329,0.9236666666666667,32.79,1.338888888888889,1.1088461538461538,0.8058823529411766,0.06944444444444445,0.469125,0.35,0.04,0.5119354838709678,39
P1,2025-07-10,0.00012091836734693878,1.0165901639344261,1.3060526315789474,1.180126582278481,1.037325905292479,0.6875,0.6345098039215687,0.7135714285714286,0.14627889603055116,48083.8506953531,0.614421632448673,0.80605137135394,0.7473567056204786,0.7789269553975435,0.9346666666666666,34.06,1.347222222222222,1.1053846153846154,0.8019607843137255,0.06444444444444444,0.48375,0.3625,0.04,0.5188709677419355,38
P1,2025-07-11,0.00012277911164465787,1.0085901639344264,1.3236842105263158,1.1881012658227847,1.0272980501392757,0.7333333333333334,0.5886274509803922,0.7357142857142858,0.14574985843188737,47109.10823775244,0.645049504950495,0.8247844827586208,0.753021978021978,0.8184713375796178,0.9223333333333333,33.6,1.325,1.105,0.8,0.06777777777777778,0.50315,0.375,0.042,0.5096774193548387,37
P1,2025-07-12,0.00012396958783513406,1.0121967213114755,1.3010526315789472,1.1853164556962026,1.026740947075209,0.72,0.6029411764705883,0.7985714285714287,0.14469178323455964,47578.77656020742,0.6249687890137328,0.842345276872964,0.7661581137309292,0.8083735909822866,0.9421666666666667,33.95,1.3111111111111111,1.1057692307692308,0.8215686274509805,0.06222222222222222,0.520125,0.3875,0.042,0.5062903225806452,36
